text,label
تحذير هام من مستشفى الملك خالد التخصصي للعيون ? ? أكد الأطباء أن تصفح الهاتف المحمول ليلا ، ولمدة 30 دقيقة يوميا قبل الخلود إلى النوم ، وفي غرفة مظلمة يؤدى ذلك إلى ظهور بقع حمراء تغطى كامل العين ، وتبين من الفحوصات أنه نوع نادر من مرض السرطان ، يسمى * ( سرطان العين ) * وأن علاج هذا المرض ما زال أمرا معقدا ، لعدم القدرة على استبدال الشبكية التالفة بأخرى سليمة ، والسبب الأساسي لذلك هو : أن الضوء يصدر عن شاشات الأجهزة المحمولة يؤدي إلى موت الخلايا المكونة لشبكية العين ويلحق الضرر بالنظر * لا تنس أن تستحضر النية في قلبك أنك ترسلها لغيرك خالصة لوجه الله ، بقصد تحذير المسلمين من ضرر محقق سيلحق بهم إن لم يقلعوا عنه *,0
الى من انخدع يوما فى حسن نصرالله حسن نصرالله يعترف بالصداقة والتحالف مع إسرائيل,0
الجيش الليبي : انتقال عناصر من داعش في سوريا والعراق إلى ليبيا,1
المسلسل الكوري الذي تنبأ سنة 2018 بأن فيروس كورونا من صنع البشر إسم المسلسل my secret terrius أنتج في 2018 ، حلقة 10 ، الدقيقة 53 هل تكون الصدفة بهذه الدقة ؟,0
مقتل ثلاثة إسرائيليين طعنا في القدس وفلسطيني في مواجهات بالضفة,1
موسكو : الضربات ضد تنظيم الدولة قللت من تهريب النفط إلى تركيا,1
غل يدافع عن الجيش التركي,1
إيطاليا تعلن الاستسلام . . ورئيس الوزراء يقول : فقدنا السيطرة كليا والوباء يفتك بنا انتهت حلول الأرض ، الأمر متروك للسماء !,0
جنوب أفريقيا : حزب المؤتمر الوطني الإفريقي يحتفل بمئويته,1
"وصول 35 حافلة إلى فليطة لترحيل مسلحي "" سرايا أهل الشام "" من عرسال",1
النفط يقفز بعد خفص السعودية إنتاجها,1
في أمريكا مسوين لعبة بيت الرعب عبارة عن الدخول في السفارة السعودية,0
300 ألف نازح بسبب القتال بدارفور,1
فيديو . . قفزة خلال عاصفة بحرية تحصد جائزة أكبر موجة لعام 2015,1
أتش أس بي سي متورط بالفساد بمصر,1
لقاء جديد حول تفاهم قديم,1
فاروق الباز : مصر تأخرت بشكل رهيب,1
مقتل 8 أشخاص في هجوم بكويتا غربي باكستان,1
على ضفتي النيل . . مواكب التنحي والتأييد تحبس أنفاس الخرطوم,1
جولة في آراء القراء 21 - 7 - 2014,1
اتهام الأسايش الكردية بجرائم حرب,1
مبادرة قطرية لدعم اقتصاد تونس,1
شاهد النمل كيف يغزو كنيسة في البيرو وهم يأدون اعتقاداتهم وشركياتهم وطقوسهم … ولكن انظر ماذا ارسل الله لهم سبحانه . . ولا يعلم جنود ربك إلا هو,0
"نلندا تصبح أول بلد في العالم يعتمد 4 أيام عمل أسبوعيا من الإثنين إلى الخميس لمدة 6 ساعات باليوم فقط . . وذلك لإتاحة الفرصة للموظفين بالاستمتاع بالحياة أكثر هذا النظام الجديد اخترعته رئيسة وزراء فنلندا الجديدة "" سانا مارين "" بمجرد انتخابها في منصبها كأصغر رئيسة وزراء في العالم .",0
نوع جديد من عناكب الرتيلاء يسمى باسم المغني جوني كاش,1
"نجاد يقول إن بلاده ستعلن خلال الأيام القادمة "" خبرا سارا "" حول تخصيب اليورانيوم",1
نصائح مهمة لتصوير النجوم كالمحترفين,1
ميركل و المشواورات مع الدكتور كمون في تصريح مقتضب ميركل تتحدث عن المفاوضات مع الدكتور كمون صاحب العلاج الجديد ضد فيروس الكورونا ( فيديو مترجم من طرف الدكتورTCHIM YEDDEK WOSCOTT من جامعة اكسفورد ),0
قناة فوكس نيوز الامريكية تعلن عن اصابة الرئيس الامريكي دونالد ترمب بفايروس كورونا,0
18 قتيلا جراء انفجار سيارة مفخخة بمدينة بنغازي الليبية,1
"محاكاة "" نهاية العالم "" تكشف احتمال غرق منطقتك !",1
عندما تتقاتل أو تتنازع الذئاب ، دائما تجد الانثى تضع رأسها تحت رقبة الذكر بهذا الشكل ، الحقيقة أنها ليست خائفة ، إنه سلوك غريزي منها و ذلك لحماية حلق أو رقبة شريكها الذكر من العدو بطريقة مخادعة لكي لا يتم غدره ، لأن الضواري لما تتقاتل ، تستهدف قطع الحلق من تحت الرقبة لكي تمنعه من التنفس فيموت .,0
"شروط شركات الطيران العالمية "" للمسافرين البدناء """,1
"طائرة "" تو - 154 "" المنكوبة فوق سوتشي لم تتعرض للتفجير",1
هل تعلم أن حاسة الشم تختلف من شخص إلى آخر ؟,1
بالفيديو | | بمشهد مشابه لما جرى بإيران و ” ووهان ” الصينية . . رجل يسقط أرضا بدمشق بسبب كورونا,0
الصين تتهم ريو بالتجسس التجاري,1
النقد الدولي يرسم مستقبلا قاتما للدينار الجزائري,1
نتنياهو يدعو العالم إلى سرعة التحرك لمنع إيران من امتلاك سلاح نووي,1
ميلان يتعادل على أرضه مع ساسولو . . فيديو,1
ساحل العاج تتأهل لكأس العالم 2010,1
بعد اعلان الرئيس الإيطالي تسليم الأمر إلى السماء نزل المسلمين للشوارع وضجت الشوارع بالدعاء لله الواحد القهار وصلى معهم النصارى صلاة المسلمين رئيس وزراء ايطاليا قبل قليل لم يتمالك بالبكاء بعد فقدان السيطرة على فايروس كورونا وانهيار الصحة الايطاليه وجميع مؤسسات الدولة بعد الاعلان اليوم عن وفاة 900 شخص واصابة الالاف ارجوكم لاتخالطون الاخرين ابقو في منازلكم لاتجتمعو مع اقاربكم او جيرانكم او شخص غريب الاسبوع القادم سيكون اكثر صعوبة اذا استهترنا بارواحنا انشرو الصور عسى المستهترين يستوعبون ويعرفون ان استهتارهم راح يوصلنا لنفس المصير اللهم احفظنا ولا تبتلينا بما فعل السفاء . .,0
"ما هو شرط "" حماس "" لتسليم وزارات غزة إلى حكومة التوافق ؟",1
16 شركة ترفع أسعار سياراتها,1
الأمم المتحدة تدعو نيجيريا للتحرك لإعادة فرض القانون والنظام في البلاد,1
توجه يمني للنهوض بميناء عدن,1
النفط يواصل خسائره بسبب تخمة المعروض,1
هل حبر الوشم آمن على الصحة ؟,1
"إغلاق صحيفة اصلاحية ايرانية "" لتهجمها على قيم الإسلام """,1
صورة كبيرة للرئيس الجزائري الراحل هواري بومدين في أحد شوارع العاصمة الكوبية هافانا استعدادا للاحتفال بذكرى خطاب ألقاه في الأمم المتحدة .,0
قتلى بعنف متجدد شمال نيجيريا,1
فاطمة المسدي تتهم النهضة بالوقوف وراء أعمال الشغب بالولايات المتحدة الأمريكية,0
روبوت يتعلم إطلاق النار على الأهداف كالبشر ! الجندي الآلي,0
شرطة سويسرا : هجوم المنشار ليس إرهابيا,1
شاهد . . ريال مدريد يقدم حارس مرماه الجديد,1
جنبلاط : الأسد أوصل سوريا للفوضى,1
متظاهرون أميركيون من أصول أفريقية يرفعون لافتة ينفون فيها كونهم عربا ليتم قتلهم ويصمتوا .,0
تبرئة الروسي تشيريشيف من تهمة تعاطي المنشطات,1
ظريف يلتقي نصر الله في بيروت,1
تحذير للناس اللي بتشحن الموبايل بالليل وبتسيبه للصبح,0
اعتقال شاب على خلفية هجوم لندن,1
ناسا تضع اسم البيروني على القمر,1
هل يحق للسلطات تجريم المجاهرة بالافطار في رمضان ؟,1
الاغتصاب الجماعي بالهند : مصورة صحفية تتعرض لاغتصاب جماعي في مومباي,1
الصومال : الولايات المتحدة تعلن منح مكافآت كبيرة لمن يدلي بمعلومات عن عناصر تنظيم الشباب,1
أعمال مربحة تقوم على تحقيق رغبات صفوة الأثرياء,1
موسكو تؤكد ضرورة منع المتطرفين من تفجير الوضع وزرع الفتنة في لبنان,1
جمهورية أفريقيا الوسطى ترد الاعتبار لزعيمها السابق بوكاسا,1
الاندبندنت اون صنداي : قصص فريدة للاجئين السوريين في المخيمات,1
الموساد خطط لاغتيال صدام حسين,1
رئيس وزراء اليونان يستبعد اعادة هيكلة الديون,1
التايمز : صحيفة زمان التركية المعارضة تغلق مكتبها في لندن خوفا من الانتقام,1
د . توماس كوان . أمريكي يوم 12 - 03 - 2020 ألقى محاضرة قال أن # فيروس _ كورونا هو عبارة عن طرد الجسم للجينات الفاسدة وسبب فسادها هو # الكهرباء في أجسادنا ! فتشكلت على شكل فيروس وسبب تنقلها السريع بين الدول هي الكهرباء وتحديدا تقنية 5G !,0
نوفاك : لا حاجة لإجراءات إضافية في سوق النفط,1
نيران من غزة على معدات مصرية,1
مقتل 157 في مواجهات بالكونغو,1
"اقتحام فرقة للدفاع الذاتي معقل "" فرسان الهيكل "" في المكسيك",1
مصرع وجرح 23 بانفجار في البحرين,1
قراصنة صينيون يخترقون موقع صحيفة نيويورك تايمز الأمريكية,1
ميسي سيضطر لحضور حفل توزيع جوائز الفيفا,1
الحر يسيطر على اللواء 34 بدرعا,1
مختبر طبي في زيمبابوي أجرى تجاربا سريرية ، للقاح محتمل مضاد لفايروس كورونا المستجد ( كوفيد - 19 ) ، على 80 متطوعا وبعد أسبوع فقط من عملية التطعيم توفي 68 شخصا من أصل 80 ، والباقي في العناية المركزة .,0
واشنطن تدافع عن جولة كلينتون,1
إخوان مصر يرفعون عدد مرشحيهم,1
أول مسلسل في الوطن العربي هيعرض على NETFLIX و أترجم للأنجليزي و الفرنساوي و الهندي لحد دلوقتي . . شابوه يا و,0
الخبر . جاء فريق عمل من منظمة الصحة العالمية WHO للخرطوم متفقدا الحالات المصابه بمرض الكرونا في السودان . بعد الفحص المعملي تم اكتشاف ان معظم الحالات غير مصابة بالكورونا . الامر الذي ادى الى تذمر فريق العمل . وبهذا تاكد ان كل الحالات كانت عباره عن ازمات مزمنه . وفشل كلوي وغيره . ومن المتوقع ان ترفع منظمة الصحه العالمية تقريرا عن السودان وحكومته الانتقاليه بعدم الشفافية والمصداقية . وبهذا الامر يتوجب على حكومة السودان الاعتذار الفوري لكل مواطنيها .,0
أول نقابة أردنية تعلن رفضها لقانون ضريبة الدخل الجديد,1
مكالمة واردة لجوال محاط بسلك غسل الأواني تتسبب في احتراق السلك,0
مسلمو لاس فيغاس مرعوبون من العداء الذي يكنه لهم مؤيدو ترامب,1
منظمة الصحة العالمية تصنف الرئيس التونسي قيس سعيد كأفضل رئيس يتعامل مع وباء كورونا بالعالم . .,0
الأسماك تحمي من أمراض الكلى,1
شاهد . . الموقعة السعودية - القطرية تنتهي بفوز ساحق للاتحاد على الريان,1
أثيوبيا تتهم 9 مدونين وصحفيين بالإرهاب,1
هل رأيت العين تحت المجهر ، سبحان الله عز وجل,0
"نظام "" جي بي إس "" الجديد يهدد التحكم بالأسلحة الأمريكية",1
ايران : تصاعد الصراع بين خامنئي واحمدي نجاد,1
مايكل جاكسون في بث حي بعد 11 عاما من وفاته على موقع انستغرام ، وملايين المتابعين في الدقائق الأولى .,0
الغارديان : سلمان رشدي يرحب بإطلاق سراح مازن درويش في سوريا,1
تعرف على أغنى نساء العالم,1
لماذا فرشت باكستان السجاد الأحمر لمحمد بن سلمان ؟,1
أوروبا تتخوف من انعكاسات نمو الشراكة التجارية مع الولايات المتحدة,1
فوز عريض لمانشستر على غالاكسي وديا,1
براون : مرحبا بليفني في لندن,1
مبعدات يرابطن على أبواب الأقصى,1
البرازيلي ماسا الأسرع في تجارب برشلونة الثانية,1
مصر تطلق المدون كريم عامر,1
عناق كريستيانو ونيمار يشعل التكهنات حول مستقبلهما,1
فضيحة أمريكية جديدة في مصر . . أطنان من الغاز المسيل للدموع,1
المرشح الجمهوري المحتمل للرئاسة الأمريكية ينفي التحرش الجنسي,1
سولدادو يرحب بالانتقال لتوتنهام وينتقد فالنسيا,1
""" الأرنب السيء "" يضرب أوكرانيا وروسيا ويطلب فدية",1
دراسة : 11 % من المراهقين حول العالم مدخنون,1
جرح 12 بانفجارين جنوبي تايلند,1
صورة إلتقطت في إيرلندا عام 1972 لفتاة تطلق الرصاص من بندقية خطيبها الذي أصيب في معركة ضد الجيش البريطاني . . نجا خطيبها الجريح بعدما تم نقله بسيارة إلى مكان آمن بينما صديقته مشتبكة مع الجنود البريطانيين حتى قتلت ، و عندما اكتشف قائد كتيبة الجنود الإنجليز أنهم كانوا يقاتلون إمرأة ، أمر جنوده ألا يلمسوا جثتها و سمح للإيرلنديين بدفنها و سمع القائد الانجليزي يردد هذه الجملة : ” ندافع عن ملكة لا تكترث لحالنا . . و هذه المرأة تكترث لحبيبها و أرضها “ . . هذه الصورة أختيرت صورة لعيد المرأة في إيرلندا فيما بعد و كتبوا عليها هذه الجملة : ” لا تخشى الإرتباط بامرأة قوية ، قد يأتي يوم و تكون هي جيشك الوحيد,0
نائب زعيم طالبان الباكستانية يعلن نفسه اميرا عليها,1
وفاة رئيس المخابرات التركية السابق داخل سجنه !,1
"إسبانيا تعلن حاجتها إلى 9 ملايين مهاجر جديد من أجل توفير حاجياتها من اليد العاملة تدرس إسبانيا ، إمكانية فتح أبوابها أمام حركة هجرة نظامية ، من أجل توفير حاجياتها من اليد العاملة ، وتفادي تكرار "" السيناريو الياباني "" وتشير بيانات كشف عنها وزير الضمان الاجتماعي والهجرة في الحكومة الإسبانية الجديدة ، خوسيه لويس إسكريفا ، إن بلاده ستحتاج إلى ما بين 8 و 9 ملايين عامل في العقود الثلاثة القادمة للحفاظ على اليد العاملة",0
"روحاني ينتقد حظر تطبيق تليغرام لأنه "" يتناقض مع الديمقراطية """,1
مخاوف من حرب بالوكالة في سوريا,1
مغادرة السيسي جلسة القمة العربية أثناء كلمة أمير قطر تثير ردود فعل عبر تويتر,1
لافروف وكيري يبحثان التعاون الروسي الأمريكي في محاربة الإرهاب بسوريا,1
زلزال قوي يصيب سومطرة بالهلع,1
جامعة غلاسكو تجرى أكبر دراسة في العالم لمرض الشلل الرعاش,1
بريطانيا تحقق في شبهة فساد تشوب أعمال إيرباص,1
سقوط غيمة في منطقه شينجيانغ على الأرض ! ويخشى سائقو الشاحنات أن يتحركوا للأمام ( بسبب أن بخار الماء في السحابة ثقيل جدا ) . وهذه الظاهرة الطبيعية نادرة جدا ( ردد ) ( سبحان الله ) .,0
"وزير الخارجية الفنلندي قال : "" ما عدت أفهم شيئا . عندما نسخر من السود نسمي ذلك عنصرية ، وعندما نسخر من اليهود نسمي ذلك معاداة للسامية ، وعندما نسخر من النساء نسمي ذلك تحيزا جنسيا ، وعندما نسخر من المسلمين . . نسمي ذلك حرية تعبير . """,0
مسلحون يقتحمون سجنا شمال بغداد,1
الغرافة يسحق الخور بدوري قطر,1
مشعل يطالب عباس بوقف التسوية,1
قائد السبسي : 700 ألف عاطل بتونس,1
"نائب وزير الصحة "" الإسرائيلي : دولة الاحتلال الاسرائيلي تتصدر دول العالم وتحتل المرتبة الأولى عالميا في عدد الفحوصات للكشف عن فايروس كورونا المستجد للفرد .",0
بغداد تحتج على قتل عراقي بليبيا,1
أستراليا تعتذر لعشرات الآلاف من ضحايا الاعتداءات الجنسية,1
الخرطوم وجوبا تقران ضخ النفط,1
اصطدام طائرتين في مطار هيثرو الدولي,1
ذهب 1500 م بين الملولي والصيني يانغ,1
هنية يجتمع مع شلح بالقاهرة,1
موسكو وطهران تدعوان إلى إطلاق المفاوضات السورية في أقرب وقت ممكن,1
قلق عالمي من وضع مصر,1
العراق : تأجيل اجتماع المصالحة الوطنية,1
تركيا : لن نسمح بفرض أمر واقع في بحر إيجة وشرق المتوسط وسنتخذ تدابير,1
"الحمد الله على نعمة الاسلام كارثة وصدمة افتتاح أول مطعم يقدم وجبات لحوم بشرية ب 20 ألف جنية كيف يحضرون اللحم ومن اكله تم افتتاح المطعم للحوم البشرية ، يطلق عليه "" ريسوتو أوتوتو نو شوكو ريوهيو "" ، بمعنى "" أكل أخيك "" ، وسط احتفال شديد ، وقد عرض هذا المطعم قائمة كاملة بأسماء ، الأمر الذي أثار فزع الجميع عند سماعهم هذا الخبر . القائمة البشرية من مائة يورو وحتى ألف يورو ، في حين أن قائمة الطعام قد تضمنت إحدى الوجبات والتي تتكون أيضا من اللحوم البشرية . وكانت سعرها وصل إلى 1190 دولار أمريكي أي أن هذه الوجبة البشرية تعادل حوالي 20 ألف جنيها مصريا ، وأول ضيف زار هذا المعم كان من الأرجنتين ، وأبدى إعجابه الشديد بمذاق اللحم البشري قائلا : "" أنه يشبه مذاق لحم الخنزير بدرجة كبيرة "" . وتجدر الإشارة إلى أن حكومة اليابان قد أصدرت في عام 2014 قرارا يسمح المواطنين بأكل وبيع اللحوم البشرية ، على أن يقوم الشخص بالإتفاق على بيع جسده بعد ان يفارق الحياة مقابل مبلغا ماليا ضخما ، ومن هنا قد بدأت فكرة إنشاء بعض المطاعم والمتاجر التي يتم من خلالها تداول اللحوم البشرية .",0
روان مستو سورية قتلت بالإنفجار في بيروت . مشفى رزق رفض إعطاء جثتها قبل دفع أهلها مبلغ 11000 دولار,0
اعتقال الصحفي السوري معن عاقل,1
تركيا تدعو منظمة التعاون الإسلامي لعقد قمة طارئة بشأن القدس,1
رئيس الوزراء العراقي في اخر زيارة له لايران ينحني أمام الخامنئي .,0
غواصو الأعماق يزورون غواصة روسية غرقت في الحرب العالمية الأولى ( فيديو ),1
لاعبو بايرن ميونيخ في سطور,1
توجه بحقوق الإنسان لإدانة دمشق,1
"بوتين قد يحادث وزيري النفط السعودي والإيراني على هامش "" أسبوع الطاقة """,1
سوبتشاك راضية عن حملتها الانتخابية ونتائجها,1
سفير سورية لدى موسكو : تجري مناقشة احتمال زيارة الأسد إلى روسيا,1
لافروف : اجهزة الاستخبارات الغربية لا تتوقع ان تنتهي الحرب في سورية بسقوط بشار الأسد,1
بالفيديو . . إيران تنفذ اختبارا ناجحا لأحدث طوربيداتها,1
وزبر من السودان احب فتاة من السودان وتقدم لخطبتها من أخيها لكن الأخ لم يعرف أن هذا الشخص وزير شاهد ماحدث في الفيديو !,0
أقسم بالله العظيم وأقر انا الاعلامي مصطفى الأغا وأتعهد امام الله وامامكم انه ا ، احد المرشحين للفوز بمنزل في دولتك و 500 . 000 دولار مقدمة مني انا مصطفى الاغا مقدم مسابقة الحلم سوف نقوم بالاختيار العشوائي من التعليقات للمشاركة : سجل فورا عن طريق : - أول وأهم شئ ارسل اسمك في رسالة للصفحة من هنا [رابط] - شارك هذا المنشور في 10 مجموعات مختلفة - علق بكلمة حلم او دريم 10 مرات متتالية الفائز السحب السابق هو : حسن مصطفى عادل عبدالله حظ سعيد للجميع تحياتي - الاعلامي مصطفى الأغا مقدم برنامج مسابقة الحلم قناة ام بي سي شاهد الفايز من هنا > > [رابط] اضغط علي الصوره للربح,0
"صاروخ "" بولافا "" البحري الباليستي الروسي العابر للقارات قادر على حمل 10 رؤوس نووية",1
ويندوز إكس بي . . قنبلة موقوتة,1
شاب من مشهد المقدسة بعد موته بسكتة قلبية غسلوه وأرادوا دفنه حركوا جسمه أفاق من الموت,0
كريستيانو رونالدو يلقي ميكروفون قناة إسرائيلية في البحيرة,0
حصاد العام الأول لثورة مصر,1
راديو - جدول البث الإذاعي,1
حوار وطني بمصر والجيش يحذر,1
شكري ردا على أردوغان : لن ننزلق لهذا المستوى ( فيديو ),1
ميناء حمد . . قصة إفشال حصار قطر,1
"وفد إسرائيلي يناقش في موسكو عملية "" درع الشمال "" وسوريا",1
أردني عشق الشيشان حتى الموت,1
فيلم وودي ألن الأخير يحطم شباك التذاكر في روسيا,1
“ عااجل . . دعواتكم للدكتور مجدى يعقوب حيث تم نقله إلى غرفة العناية المركزة . . ملك القلوب يحتاج لصلاة من القلوب صلوا من أجل البروفيسير - مجدي يعقوب صانع البهجه ”,0
قرغيزستان : تشييع القتلى والجيش الأمريكي يعلق رحلاته,1
"واشنطن : "" أحكام الإعدام "" في مصر تخالف معايير العدالة الدولية",1
القوات السورية تتوغل في آخر جيب للمعارضة قرب الحدود مع إسرائيل,1
الجيش الروسي يقترح رفده بسيارات المواطنين في حالة الحرب,1
هل الجبير متحدث رسمي باسم ترمب ؟,1
عودة فيلم هوم ألون ( Home Alone ) بعد 30 عاما !,0
الكرة التى سيلعب بها المشاركون فى كأس العالم عليها أعلام الدول المشاركه ومنها علم السعوديه عليه كلمة التوحيد فأوقفوا هذه المهانه التى ستحدث فى روسيا بحمله على الفيس,0
سيارات جيلى الكهربائية تصنيع وزارة الإنتاج الحربي ، سيتم تعميمها للعمل كتاكسي في القاهرة والإسكندرية كبداية ومع زيادة الإنتاج فى كل محافظات الجمهورية .,0
ماكرون حصد 66 . 10 % من الأصوات مقابل 33 . 90 % للوبان,1
كما منقول من تلفزيون اجنبي انفاق تحت مرفأ بيروت انكشفت بعد الانفجار,0
حريق بمصنع كيماوي في بريطانيا,1
فيسك : طريق وعرة أمام البرادعي,1
مظاهرات للشرطة بعدة مدن مصرية,1
العراق وتركيا يوقعان على اتفاقيات تجارية,1
اختطاف صيني بين السودان وتشاد,1
ماذا نعرف عن ملك اسبانيا فيليبي السادس ؟,1
اردوغان يتهم الغرب بتجاهل دعواته لاتخاذ موقف موحد ضد الجهاديين,1
البنتاغون : العسكريون الأمريكيون ما يزالون في سوريا يحاربون فلول داعش,1
الوجبة المدرسية في مصر للمباهاة أم لقيمتها الغذائية ؟,1
مصيبة وكارثة وقنبلة ستنفجر باسم ( ملابس بالة اوربي ) او ( ملابس استيراد اوربي ) او ( مستعملة ) او ( كريمة ) او قول زي ماتقول ياسيدي فقد مات اكثر من مائة ألف في اوروبا وامريكا والحبل علي الجرار سيقوم اهل المتوفين في اوروبا بجمع ملابسهم واحذيتهم ومناشفهم في اكياس الزبالة و سيقوم تجار البالة او الملابس والأحذية بجمعها وجلبها الى بلادنا للتجارة لبيعها للفقراء وسينتشر المرض قبل ان ينتهي وساعتها لن نعرف المصدر على الحكومة المصرية منع ادخال اي شحنات من الملابس القديمة والاحذية وغيرها وعلى الشعب عدم شراؤها نهائيا Emad Goda طب والي يشتري عليه ان يغلي الملابس جيدا ويعقيمها قبل لبسها وربنا يعدي المرحلة دي علي خير,0
في ظل ارتفاع الأسعار . . روسيا تزيد إنتاجها من الذهب,1
مجلس الأمن يتشاور بشأن سوريا,1
مطربة عربية سبقت الجسمي وغنت في الفاتيكان ( فيديو ),1
"مصر : إحالة أوراق 11 متهما في قضية "" خلية الجيزة "" للمفتي",1
هاتي ماكدانيل أول أميركية من أصول إفريقية تحصل على الأوسكار ، منعوها من حضور الحفل مع الفائزين وسلموها الجائزة في غرفة منفصلة لأسباب عنصرية .,0
قلق ياباني من صعود الين,1
عاجل إيقاف الحكم الجزائري مصطفي غربال بتهمه الرشوة في نهائي دوري أبطال إفريقيا هو ايه حكاية حكام الجزائر مع الاهلي في النهائيات الإفريقية,0
"الحكومة المصرية تحل 71 جمعية أهلية بينها 41 تابعة ل "" الإخوان """,1
عنان يدعو القوى الكبرى لضمان خطته في سوريا وتواصل أعمال العنف في أنحاء البلاد,1
المال لمن يبلغ عن دودة غينيا,1
صناعة الأثاث . . أنامل مصرية تنحت الأخشاب,1
جسم مضيء يتحول إلى طائر في النعيمة تفاجأ عمال احد مصانع الباطون الجاهز قرب جسر النعيمة جنوب اربد ليلة الخميس الجمعة الماضية بجسم كروي مضيء يهبط من السماء الى ساحة المصنع ، ونقل عن مدير المصنع عدنان الاخرس - الذي دعا العلماء والمختصين وعلماء الشريعة الى تفسير تلك الحادثة الغريبة - ان ثمانية عمال كانوا متواجدين في مصنعه وشاهدوا الجسم المضيء بأعينهم علاوة على تسجيل كاميرات مراقبة المصنع للحادثة الغريبة .,0
"وزير الدفاع الاسرائيلي موشي يعلون يعتذر للتعليقات "" الجارحة "" التي ادلى بها بحق جون كيري",1
نجم الكويت الأبرز في خليجي 18,1
ظهور مخلوق الطنطل في الأهوار بمحافظة ميسان وتم التقاط الصورة من قبل احد اصحاب المشاحيف يارب سترك,0
العثور على سمكة بلا وجه بعد اختفائها أكثر من مئة عام,1
العراق وشل يوقعان صفقة غاز,1
توقعت مراكز جيولوجية في أوروبا وأميركا أن يثور بركان دوبي الخامد في لبنان ، بعد حدوث هزة أرضية .,0
"تداول نشطاء مواقع التواصل الاجتماعي "" تويتر – فيس بوك "" ، صورة من دولة البرازيل ، ويظهر فيها بعض المواطنين البرازيليين وقد قاموا بتعليق مسؤول على عامود ، احتجاجا على نهبه للمال العام . وأكد النشطاء أن ذلك يعتبر درسا حضاريا كبيرا جدا من الشعوب الحية التي لا تتخلى عن حقوقها .",0
قتلى في هجوم على مسجد بكينيا,1
سبحان الله إيطاليا تفتح مؤتمرها بالقرآن الكريم .,0
الهندوس الكفرة يقذفون المسلمين بالمياه القذره أثناء ذهابهم للصلاة كن أنت الإعلام البديل أنشر لتصل للعالم ? ? حسبنا الله ونعم الوكيل عليهم من الله ما يستحقون,0
الرئيس الروماني يكلف مدير المخابرات بتشكيل حكومة جديدة,1
حظر مالي على العادلي وأسرته,1
زلزال يثير الهلع في فنزويلا,1
"أهم ما يميز هاتف "" OnePlus 6 "" الجديد",1
الغارديان : أكثر من ثلث الغارات السعودية على اليمن أصابت مدنيين,1
افغانستان : اصابة 25 جنديا اثناء بحثهم عن جنديين مفقودين,1
فلسطينية تفوز بجائزة أفضل مهاجرة كندية,1
تشاد تغلق حدودها مع افريقيا الوسطى,1
العراق : تفجير انتحاري في الرمادي يودي بحياة 8 اشخاص على الأقل,1
منظمة الصحة العالمية : تونس أفضل دولة إفريقية نجحت في التعامل مع كورونا .,0
العفو الدولية تدين تنفيذ احكام اعدام بعدد من الافارقة في ليبيا,1
في الكويت . . عزوف إرادي عن الزواج,1
24 قتيلا باليمن وصالح يدعو لهدنة,1
أكبر مصفاة تكرير أمريكية في قبضة السعودية,1
عشرات القتلى في اشتباكات بشمال اليمن,1
إسرائيل وراء مقتل ضياء الحق,1
"شركة سوني تعيد روبوتها الشهير الكلب "" أيبو "" إلى الحياة",1
