text,label
كانوا بينزلوها وهي جنين في الشهر الخامس من بطن أمها والسبب مادة سوداء أخفت الجنين لكن أمها رفضت وبعد الولادة اكتشفو شعر,0
"يعقد المركز الأمني الرباعي المشترك في بغداد مؤتمره السنوي الرابع تحت شعار ( القوة في الوحدة ) ، تمهيدا لعقد مؤتمر بين رؤساء أركان جيوش دول المركز ( العراق ، روسيا ، سوريا ، إيران ) . وحصل مراسل قناة "" RT "" في بغداد على وثيقة أصدرها المركز تستعرض أنشطته والاجتماعات التي عقدها لتبادل المعلومات الاستخباراتية والتنسيق الأمني في مكافحة الإرهاب والحرب ضد مسلحي تنظيم "" داعش "" الإرهابي في كل من العراق وسوريا . وتفيد الإحصائيات بمقتل أكثر من 23 ألف إرهابي ، من بينهم 430 قياديا . RT ويأتي انعقاد هذا الاجتماع للمركز الأمني الرباعي بالتزامن مع الذكرى الأولى لانتصار العراق على "" داعش "" وتحرير أراضيه من هذا التنظيم الإرهابي . وفي أواخر العام 2015 اتفقت كل من روسيا والعراق وإيران وسوريا على تأسيس المركز الرباعي في بغداد بهدف التنسيق وتبادل المعلومات في إطار الحرب على الإرهاب . المصدر : RT",1
"سجل نادي سان أنطونيو سبيرز - بطل الموسم قبل الماضي - فوزا كبيرا على ضيفه دالاس مافريكس - الذي بلغ الدور ربع النهائي لأول مرة منذ 13 عاما - وبنتيجة 94 - 78 في المباراة الأولى ضمن مباريات الدور الثاني ( ربع النهائي , نصف نهائي المنطقة الغربية ) من مرحلة البلاي أوف Play Off ضمن مباريات الدوري الأميركي لكرة السلة للمحترفين . سيتأهل إلى المباراة النهائية للمنطقة الغربية ( نصف نهائي البطولة ) الفريق الذي يسبق منافسه إلى تحقيق أربعة انتصارات في سبع مباريات . وستقام المباراة الثانية بين الفريقين غدا الاثنين في سان أنطونيو , الذي يملك أفضلية خوض أربع مباريات على أرضه , في حين ستقام المباراتين الثالثة والرابعة على أرض دالاس . وتألق في صفوف سان أنطونيو كعادتيهما العملاقين تيم دنكان وديفيد روبنسون بتسجيلهما على التوالي 31 نقطة و 11 نقطة ، وأضاف أنطونيو دانييلز 13 نقطة أخرى . في حين سجل مايكل فينيلي , مهندس فوز دالاس الخامس على يوتا وتأهله إلى الدور ربع النهائي , 17 نقطة وأضاف زميله هاوارد آيسلي 16 نقطة . وكان بامكان سان أنطونيو الخروج بفارق أكبر من النقاط بعد أنهى الربع الثالث بفارق 23 نقطة وبنتيجة 76 - 53 لكن تراخي لاعبيه في الربع الأخير سمح لدالاس بتقليص الفارق إلى سبع نقاط وبنتيجة 25 - 18 ليستقر الفارق النهائي على 16 نقطة . سيطر الإرهاق على لاعب دالاس وسيطر التعب على لاعبي دالاس واللذين تأهلوا إلى هذا الدور قبل يومين فقط إثر فوزهم الشاق على يوتا جاز بفارق نقطة واحدة 94 - 93 في المباراة الخامسة بينهما , لذلك لم تتخط نسبة تصويباتهم الناجحة 37 % . وسيفتقد سان أنطونيو في المباراة القادمة جهود أبرز لاعبيه ديريك أندرسون الذي أصيب بخلع في كتفه نتيجة تدخل عنيف من قبل جوان هاوارد كلفه الطرد من المباراة , علما بأن هاورد , الذي انتقل إلى دالاس متنتصف الموسم الحالي قادما من واشنطن ويزاردز , يعتبر أحد مفاتيح اللعب في فريقه .",1
"انتشر على شبكة الإنترنت مقطع فيديو قصير يظهر إمكانات خطيرة تمتلكها مقاتلة "" سو - 35 "" الروسية الحديثة . والتقط الفيديو من قمرة قيادة طائرة تحلق أمام "" سو - 35 "" ، حيث أظهر قيامها بمناورة خطيرة توضح قدراتها الفريدة . وذكرت وزارة الدفاع أن قدرة الطائرة الفائقة على المناورة متعلقة بمحركها "" آ ل - 41 إف 1 إس "" ، الذي يتميز بقوة دفع متحكم بها ، ويمكن المقاتلة من التسارع حتى سرعة فوق صوتية دون تشغيل نظام الفورساج ( الاستهلاك الزائد للوقود ) . إقرأ المزيد وبمقدور المقاتلة بلوغ سرعة 2500 كيلومتر في الساعة والصعود إلى ارتفاع 20 كيلومترا . أما المدى الأقصى لتحليق الطائرة فبلغ 3600 كيلومتر ، ويمكن أن يزداد حتى 4500 كيلومتر في حال تركيب مخزون إضافي للوقود . ووصف الخبراء العسكريون الأمريكيون "" سو - 35 "" بأنها أخطر مقاتلة في العالم . ومن مميزات المقاتلة الأخرى حملها لعدد كبير من صواريخ جو - جو ، وقدرتها على إطلاق الصواريخ وهي تحلق بسرعة فوق صوتية ، فضلا عن تزودها بوسائل الحرب الإلكترونية الفعالة . المصدر : سلاح روسيا",1
"صرح وزير الخارجية الجزائري ، عبد القادر مساهل بأن موسكو والجزائر تسعيان لهدف مشترك يكمن في بلوغ مستوى أسعار من النفط والغاز يرضي جميع الأطراف . وقال مساهل في مؤتمر صحفي مشترك مع نظيره الروسي ، سيرغي لافروف ، عقب مباحثات في موسكو اليوم الاثنين : "" هدفنا المشترك يكمن في دعم سعر النفط والغاز عند مستوى يكون مقبولا لجميع الأطراف "" . كما أشار مساهل إلى أن هناك عددا كبيرا من المجالات للتعاون بين روسيا والجزائر ، منها الزراعة والطاقة وغيرها . وأعرب مساهل عن أمله بأن يساهم الاتفاق الحكومي الموقع قبل قليل بين موسكو والجزائر لإلغاء تأشيرات الدخول لحاملي جوازات السفر الديبلوماسية والخاصة ، في تعزيز وتوسيع التعاون بين البلدين في مجالات شتى . يشار هنا إلى أن روسيا والجزائر تتميزان بعلاقات متينة في مجالات كثيرة ، من بينها في مجال الطاقة ، وخصوصا فيما يتعلق باتفاقية "" أوبك "" لخفض إنتاج النفط . المصدر : "" سبوتنيك "" فريد غايرلي",1
كانت سيارة هوندا أكورد الجيل ٨ على بعد ٥ ٠ ٠ م من موقع انفجار بيروت ، ورغم شدة الانفجار فقد صمدت أبوابها الجانبية وفتحت كل أكياسها الهوائية ، الأمر الذي ساهم في حماية من كانوا بداخلها هوندا استغلت هذا الحدث للافتخار بصناعتها و تعزيز سمعة سيارتها كواحدة من أكثر السيارات أمانا .,0
"دافع وزير الخارجية الإيراني محمد جواد ظريف عن الاتفاق النووي رغم تردي الأوضاع الاقتصادية في إيران بسبب العقوبات الأمريكية على طهران . إقرأ المزيد وردا على سؤال هل هو نادم على إبرام الاتفاق النووي مع القوى العظمى بعد تدهور الأوضاع الاقتصادية في إيران في ظل العقوبات الأمريكية ، قال ظريف خلال مقابلة مع RT : "" لا أبدا "" . وأوضح أن "" بلاده حققت نتائج إيجابية من الاتفاق النووي ، الذي أبرم في صيف 2015 ، حيث تم إلغاء ستة قرارات أممية ضد إيران ، ولأول مرة في تاريخ مجلس الأمن تخرج دولة من البند السابع لميثاق الأمم المتحدة من دون أن تتخلى عن أي شيء يتعلق بمصالحها الوطنية "" . وأشار إلى أن "" إيران حققت العديد من الأهداف من الاتفاق النووي ، وهي أهداف كبيرة "" ، منتقدا انسحاب واشنطن من الاتفاق ، حيث قال إن عدم التزام الولايات المتحدة بالاتفاق دليل على "" أنهم ليسوا أهلا للثقة "" . وأضاف : "" يقول المنتقدون لنا في الداخل ، إنه لو تمت المصادقة على الاتفاق النووي من قبل الكونغرس الأمريكي لكان الحال مختلفا الآن ، ألم يصادق الكونغرس الأمريكي على معاهدة التخلص من الصواريخ القصيرة والمتوسطة المدى والتي انسحبت منها أمريكا قبل أيام ؟ ألم يصادق الكونغرس الأمريكي على انضمام أمريكا إلى منظمة اليونسكو ؟ ألم يصادق على معاهدة التجارة الحرة ؟ الإدارة الأمريكية الحالية وجودها غريب على هذه الأرض "" . إقرأ المزيد وتعيش إيران أوضاعا اقتصادية متفاقمة ، بعد إعادة واشنطن فرض العقوبات عليها ، تمثلت بتراجع سعر صرف الريال وارتفاع أسعار مجموعة من السلع ، ما انعكس سلبا على حياة المواطنين الإيرانيين . المصدر : RT",1
"استبعدت رئاسة أركان القوات الجوية الليبية إمكانية انطلاق الطائرات التي أغارت فجر الاثنين 18 أغسطس آب على مواقع عسكرية في طرابلس من المطارات المحلية . وكشف بيان للقوات الجوية الليبية أن الطائرات المغيرة استخدمت قنابل موجهة لا توجد في ليبيا ، ولا توجد طائرات ليبية قادرة على استعمالها ، موضحا أن معاينة شظايا المقذوفات تشير إلى استخدام نوع من القنابل الموجهة يحمل العلامات التالية : FOR USE MK83 FIN GIDING BOMB 9621 ASSY 837760 وفي المقابل ، أعلن صقر الجروشي قائد السلاح الجوي التابع للواء المتقاعد خليفة حفتر أن قواته هي من نفذت ضربات جوية على بعض مواقع مليشيات مصراتة ، بحسب وكالة رويترز . وكانت طائرات مجهولة الهوية شنت في الساعات الأولى من صباح الاثنين 18 أغسطس آب غارات على مواقع لقوات ما يعرف بعملية "" فجر ليبيا "" في محيط مطار طرابلس الدولي ، ونتجت عن الغارات انفجارات كبيرة سمعت في أنحاء العاصمة . وأعلن علاء الحويك الناطق باسم قوات "" فجر ليبيا "" المتألف من قوات تابعة لمدينة مصراتة وكتائب أخرى متحالفة معها أن طائرات مجهولة قصفت معسكري اليرموك وقصر بن غشير التابعين لهذه القوات التي تحاول منذ 13 يوليو تموز طرد قوات تابعة لمدينة الزنتان من مواقعها في مطار العاصمة الدولي وعدد من المعسكرات في المنطقة . بدورها ، أكدت الحكومة المؤقتة الليبية قيام طائرتين مجهولتي الهوية ، بالإغارة على "" أهداف مسلحة تابعة للأطراف المتناحرة في ضواحي مدينة طرابلس "" ، مشيرة إلى أنها لا تملك في الوقت الحاضر أي أدلة قاطعة تمكنها من تحديد الجهة التي كانت وراء القصف . وطلب بيان للحكومة الليبية من رئاسة الأركان وإدارة الاستخبارات العسكرية ، فتح تحقيق بشأن هذه الغارات ، وتقديم ما لديهما من معلومات بهذا الخصوص ، محملا الأطراف المتناحرة المسؤولية الكاملة عما يتعرض له المواطنون وممتلكاتهم جراء هذا الاقتتال . من جهة أخرى ، أفادت مصادر ليبية بأن الغارات استهدفت عدة معسكرات ومواقع تتمركز بها قوات "" فجر ليبيا "" أهمها معسكر المنارة ومعسكر الفروسية الواقعين بمنطقة قصر بن غشير ومعسكر اليرموك في منطقة صلاح الدين ، ومدرسة المدفعية بخلة الفرجان وموقع شركة النهر الصناعي بمنطقة وادي الربيع ، إضافة إلى معسكر السدادة الذي يقع بين مدينتي سرت وبن وليد إلى الشرق من العاصمة الليبية طرابلس . وفي هذه الأثناء ، أكد المكتب الإعلامي لبعثة الأمم المتحدة في ليبيا أن الطائرات التي قصفت معسكرات "" فجر ليبيا "" لا تتبع حلف الناتو ، كما نفى السفير الإيطالي في طرابلس جوزيبي غريمالدي وجود أي علاقة لبلاده بهذه الغارات ، كما أكد بيان للخارجية الفرنسية أن "" الشائعات "" التي تحدثت عن ضربات جوية شاركت فيها فرنسا لا أساس لها من الصحة . وكانت أنباء رجحت أن تكون الطائرات التي شنت الغارات ليبية ، وأنها انطلقت من قاعدة "" الوطية "" الواقعة جنوب غربي طرابلس ، إلا أن مصادر في سلاح الجو الليبي استبعدت هذا الاحتمال ، نظرا لكثافة الغارات وعدم وجود طائرات ليبية قادرة على تنفيذ مهمات ليلية ، إضافة إلى أن غارات حلف الناتو كانت دمرت عام 2011 معظم القواعد الجوية والطائرات الرابضة بها وبخاصة غرب البلاد ، بما في ذلك قاعدة "" الوطية "" التي لا توجد بها الآن إلا طائرات قديمة قليلة غير صالحة للاستعمال من طراز سوخوي . المصدر : RT + وكالات",1
شاهد معجزه طفل شهيد يمسك يد والده قبل الدفن . . ! سبحان الله,0
قضت محكمة النقض المصرية ، اليوم الخميس ، بقبول طعن وزير الداخلية الأسبق حبيب العادلي ، و 10 آخرين على الحكم بحبسهم 7 سنوات ، في قضية الاستيلاء على أموال الوزارة . وأوصت نيابة النقض بقبول الطعن ونقض الحكم وإعادة المحاكمة أمام دائرة مغايرة . وكانت محكمة جنايات القاهرة ، المنعقدة بمعهد أمناء الشرطة بطرة ، قد أصدرت قرارا بالسجن المشدد 7 سنوات للعادلي ، واثنين آخرين ، في قضية تسهيل الاستيلاء على المال العام بالداخلية ، والإضرار العمد بالمال العام . وقضت المحكمة بإلزام العادلي والمتهم الثاني والثالث ، برد مبلغ 195 مليون جنيه ، وتغريمهم 195 مليون جنيه أخرى ، فيما قضت المحكمة بالسجن المشدد 5 سنوات ل 7 متهمين ، وبالسجن المشدد 3 سنوات لمتهمين اثنين بالقضية . المصدر : وكالات ربى آغا,1
انثى ثعلب روسي,0
في الهند السيول تجرف ربهم الذي يعبدوه .,0
